2017-07-18 19:20:42 startup archives install
2017-07-18 19:24:49 configure libc6:i386 2.24-11 <none>
2017-07-18 19:24:49 status unpacked libc6:i386 2.24-11
2017-07-18 19:24:49 status unpacked libc6:i386 2.24-11
2017-07-18 19:24:51 status half-configured libc6:i386 2.24-11
2017-07-18 19:24:51 status installed libc6:i386 2.24-11
2017-07-18 19:24:51 configure libbz2-1.0:i386 1.0.6-8.1 <none>
2017-07-18 19:24:51 status unpacked libbz2-1.0:i386 1.0.6-8.1
2017-07-18 19:24:51 status half-configured libbz2-1.0:i386 1.0.6-8.1
2017-07-18 19:24:51 status installed libbz2-1.0:i386 1.0.6-8.1
2017-07-18 19:24:51 configure libgpg-error0:i386 1.26-2 <none>
2017-07-18 19:24:51 status unpacked libgpg-error0:i386 1.26-2
2017-07-18 19:24:51 status half-configured libgpg-error0:i386 1.26-2
2017-07-18 19:24:51 status installed libgpg-error0:i386 1.26-2
2017-07-18 19:24:51 configure libc-bin:i386 2.24-11 <none>
2017-07-18 19:24:51 status unpacked libc-bin:i386 2.24-11
2017-07-18 19:24:51 status unpacked libc-bin:i386 2.24-11
2017-07-18 19:24:51 status unpacked libc-bin:i386 2.24-11
2017-07-18 19:24:51 status unpacked libc-bin:i386 2.24-11
2017-07-18 19:24:51 status unpacked libc-bin:i386 2.24-11
2017-07-18 19:24:51 status unpacked libc-bin:i386 2.24-11
2017-07-18 19:24:51 status half-configured libc-bin:i386 2.24-11
2017-07-18 19:24:51 status installed libc-bin:i386 2.24-11
2017-07-18 19:24:51 configure libdebconfclient0:i386 0.227 <none>
2017-07-18 19:24:51 status triggers-pending libc-bin:i386 2.24-11
2017-07-18 19:24:53 status unpacked libdebconfclient0:i386 0.227
2017-07-18 19:24:53 status half-configured libdebconfclient0:i386 0.227
2017-07-18 19:24:53 status installed libdebconfclient0:i386 0.227
2017-07-18 19:24:53 configure diffutils:i386 1:3.5-3 <none>
2017-07-18 19:24:53 status unpacked diffutils:i386 1:3.5-3
2017-07-18 19:24:53 status half-configured diffutils:i386 1:3.5-3
2017-07-18 19:24:53 status installed diffutils:i386 1:3.5-3
2017-07-18 19:24:53 configure libcomerr2:i386 1.43.4-2 <none>
2017-07-18 19:24:53 status unpacked libcomerr2:i386 1.43.4-2
2017-07-18 19:24:53 status half-configured libcomerr2:i386 1.43.4-2
2017-07-18 19:24:53 status installed libcomerr2:i386 1.43.4-2
2017-07-18 19:24:53 configure libcap-ng0:i386 0.7.7-3+b1 <none>
2017-07-18 19:24:53 status unpacked libcap-ng0:i386 0.7.7-3+b1
2017-07-18 19:24:53 status half-configured libcap-ng0:i386 0.7.7-3+b1
2017-07-18 19:24:53 status installed libcap-ng0:i386 0.7.7-3+b1
2017-07-18 19:24:53 configure libsepol1:i386 2.6-2 <none>
2017-07-18 19:24:53 status unpacked libsepol1:i386 2.6-2
2017-07-18 19:24:53 status half-configured libsepol1:i386 2.6-2
2017-07-18 19:24:53 status installed libsepol1:i386 2.6-2
2017-07-18 19:24:53 configure libgcc1:i386 1:6.3.0-18 <none>
2017-07-18 19:24:53 status unpacked libgcc1:i386 1:6.3.0-18
2017-07-18 19:24:53 status half-configured libgcc1:i386 1:6.3.0-18
2017-07-18 19:24:54 status installed libgcc1:i386 1:6.3.0-18
2017-07-18 19:24:54 configure libustr-1.0-1:i386 1.0.4-6 <none>
2017-07-18 19:24:54 status unpacked libustr-1.0-1:i386 1.0.4-6
2017-07-18 19:24:54 status half-configured libustr-1.0-1:i386 1.0.4-6
2017-07-18 19:24:54 status installed libustr-1.0-1:i386 1.0.4-6
2017-07-18 19:24:54 configure libsmartcols1:i386 2.29.2-1 <none>
2017-07-18 19:24:54 status unpacked libsmartcols1:i386 2.29.2-1
2017-07-18 19:24:54 status half-configured libsmartcols1:i386 2.29.2-1
2017-07-18 19:24:54 status installed libsmartcols1:i386 2.29.2-1
2017-07-18 19:24:54 configure libaudit1:i386 1:2.6.7-2 <none>
2017-07-18 19:24:54 status unpacked libaudit1:i386 1:2.6.7-2
2017-07-18 19:24:54 status half-configured libaudit1:i386 1:2.6.7-2
2017-07-18 19:24:54 status installed libaudit1:i386 1:2.6.7-2
2017-07-18 19:24:54 configure libtinfo5:i386 6.0+20161126-1 <none>
2017-07-18 19:24:54 status unpacked libtinfo5:i386 6.0+20161126-1
2017-07-18 19:24:54 status half-configured libtinfo5:i386 6.0+20161126-1
2017-07-18 19:24:54 status installed libtinfo5:i386 6.0+20161126-1
2017-07-18 19:24:54 configure libudev1:i386 232-25 <none>
2017-07-18 19:24:54 status unpacked libudev1:i386 232-25
2017-07-18 19:24:54 status half-configured libudev1:i386 232-25
2017-07-18 19:24:54 status installed libudev1:i386 232-25
2017-07-18 19:24:54 configure libattr1:i386 1:2.4.47-2+b2 <none>
2017-07-18 19:24:54 status unpacked libattr1:i386 1:2.4.47-2+b2
2017-07-18 19:24:54 status half-configured libattr1:i386 1:2.4.47-2+b2
2017-07-18 19:24:54 status installed libattr1:i386 1:2.4.47-2+b2
2017-07-18 19:24:54 configure libss2:i386 1.43.4-2 <none>
2017-07-18 19:24:54 status unpacked libss2:i386 1.43.4-2
2017-07-18 19:24:54 status half-configured libss2:i386 1.43.4-2
2017-07-18 19:24:54 status installed libss2:i386 1.43.4-2
2017-07-18 19:24:54 configure liblzma5:i386 5.2.2-1.2+b1 <none>
2017-07-18 19:24:54 status unpacked liblzma5:i386 5.2.2-1.2+b1
2017-07-18 19:24:54 status half-configured liblzma5:i386 5.2.2-1.2+b1
2017-07-18 19:24:54 status installed liblzma5:i386 5.2.2-1.2+b1
2017-07-18 19:24:54 configure base-passwd:i386 3.5.43 <none>
2017-07-18 19:24:54 status unpacked base-passwd:i386 3.5.43
2017-07-18 19:24:54 status half-configured base-passwd:i386 3.5.43
2017-07-18 19:24:56 status installed base-passwd:i386 3.5.43
2017-07-18 19:24:56 configure e2fslibs:i386 1.43.4-2 <none>
2017-07-18 19:24:56 status unpacked e2fslibs:i386 1.43.4-2
2017-07-18 19:24:56 status half-configured e2fslibs:i386 1.43.4-2
2017-07-18 19:24:56 status installed e2fslibs:i386 1.43.4-2
2017-07-18 19:24:56 configure liblz4-1:i386 0.0~r131-2+b1 <none>
2017-07-18 19:24:56 status unpacked liblz4-1:i386 0.0~r131-2+b1
2017-07-18 19:24:56 status half-configured liblz4-1:i386 0.0~r131-2+b1
2017-07-18 19:24:56 status installed liblz4-1:i386 0.0~r131-2+b1
2017-07-18 19:24:56 configure debianutils:i386 4.8.1.1 <none>
2017-07-18 19:24:56 status unpacked debianutils:i386 4.8.1.1
2017-07-18 19:24:56 status half-configured debianutils:i386 4.8.1.1
2017-07-18 19:24:56 status installed debianutils:i386 4.8.1.1
2017-07-18 19:24:56 configure libgcrypt20:i386 1.7.6-2 <none>
2017-07-18 19:24:56 status unpacked libgcrypt20:i386 1.7.6-2
2017-07-18 19:24:56 status half-configured libgcrypt20:i386 1.7.6-2
2017-07-18 19:24:56 status installed libgcrypt20:i386 1.7.6-2
2017-07-18 19:24:56 configure libncursesw5:i386 6.0+20161126-1 <none>
2017-07-18 19:24:56 status unpacked libncursesw5:i386 6.0+20161126-1
2017-07-18 19:24:56 status half-configured libncursesw5:i386 6.0+20161126-1
2017-07-18 19:24:56 status installed libncursesw5:i386 6.0+20161126-1
2017-07-18 19:24:56 configure libdb5.3:i386 5.3.28-12+b1 <none>
2017-07-18 19:24:56 status unpacked libdb5.3:i386 5.3.28-12+b1
2017-07-18 19:24:56 status half-configured libdb5.3:i386 5.3.28-12+b1
2017-07-18 19:24:56 status installed libdb5.3:i386 5.3.28-12+b1
2017-07-18 19:24:56 configure zlib1g:i386 1:1.2.8.dfsg-5 <none>
2017-07-18 19:24:56 status unpacked zlib1g:i386 1:1.2.8.dfsg-5
2017-07-18 19:24:56 status half-configured zlib1g:i386 1:1.2.8.dfsg-5
2017-07-18 19:24:56 status installed zlib1g:i386 1:1.2.8.dfsg-5
2017-07-18 19:24:56 configure hostname:i386 3.18+b1 <none>
2017-07-18 19:24:56 status unpacked hostname:i386 3.18+b1
2017-07-18 19:24:56 status half-configured hostname:i386 3.18+b1
2017-07-18 19:24:56 status installed hostname:i386 3.18+b1
2017-07-18 19:24:56 configure multiarch-support:i386 2.24-11 <none>
2017-07-18 19:24:56 status unpacked multiarch-support:i386 2.24-11
2017-07-18 19:24:56 status half-configured multiarch-support:i386 2.24-11
2017-07-18 19:24:56 status installed multiarch-support:i386 2.24-11
2017-07-18 19:24:56 configure mawk:i386 1.3.3-17+b3 <none>
2017-07-18 19:24:56 status unpacked mawk:i386 1.3.3-17+b3
2017-07-18 19:24:56 status half-configured mawk:i386 1.3.3-17+b3
2017-07-18 19:24:56 status installed mawk:i386 1.3.3-17+b3
2017-07-18 19:24:56 configure libpcre3:i386 2:8.39-3 <none>
2017-07-18 19:24:56 status unpacked libpcre3:i386 2:8.39-3
2017-07-18 19:24:56 status half-configured libpcre3:i386 2:8.39-3
2017-07-18 19:24:56 status installed libpcre3:i386 2:8.39-3
2017-07-18 19:24:56 configure base-files:i386 9.9 <none>
2017-07-18 19:24:56 status unpacked base-files:i386 9.9
2017-07-18 19:24:56 status unpacked base-files:i386 9.9
2017-07-18 19:24:56 status unpacked base-files:i386 9.9
2017-07-18 19:24:56 status unpacked base-files:i386 9.9
2017-07-18 19:24:57 status unpacked base-files:i386 9.9
2017-07-18 19:24:57 status unpacked base-files:i386 9.9
2017-07-18 19:24:57 status unpacked base-files:i386 9.9
2017-07-18 19:24:57 status half-configured base-files:i386 9.9
2017-07-18 19:24:57 status installed base-files:i386 9.9
2017-07-18 19:24:57 configure libselinux1:i386 2.6-3+b1 <none>
2017-07-18 19:24:57 status unpacked libselinux1:i386 2.6-3+b1
2017-07-18 19:24:57 status half-configured libselinux1:i386 2.6-3+b1
2017-07-18 19:24:57 status installed libselinux1:i386 2.6-3+b1
2017-07-18 19:24:57 configure findutils:i386 4.6.0+git+20161106-2 <none>
2017-07-18 19:24:57 status unpacked findutils:i386 4.6.0+git+20161106-2
2017-07-18 19:24:57 status half-configured findutils:i386 4.6.0+git+20161106-2
2017-07-18 19:24:57 status installed findutils:i386 4.6.0+git+20161106-2
2017-07-18 19:24:57 configure libacl1:i386 2.2.52-3+b1 <none>
2017-07-18 19:24:57 status unpacked libacl1:i386 2.2.52-3+b1
2017-07-18 19:24:57 status half-configured libacl1:i386 2.2.52-3+b1
2017-07-18 19:24:58 status installed libacl1:i386 2.2.52-3+b1
2017-07-18 19:24:59 configure ncurses-bin:i386 6.0+20161126-1 <none>
2017-07-18 19:24:59 status unpacked ncurses-bin:i386 6.0+20161126-1
2017-07-18 19:24:59 status half-configured ncurses-bin:i386 6.0+20161126-1
2017-07-18 19:24:59 status installed ncurses-bin:i386 6.0+20161126-1
2017-07-18 19:24:59 configure sed:i386 4.4-1 <none>
2017-07-18 19:24:59 status unpacked sed:i386 4.4-1
2017-07-18 19:24:59 status half-configured sed:i386 4.4-1
2017-07-18 19:24:59 status installed sed:i386 4.4-1
2017-07-18 19:24:59 configure libsystemd0:i386 232-25 <none>
2017-07-18 19:24:59 status unpacked libsystemd0:i386 232-25
2017-07-18 19:24:59 status half-configured libsystemd0:i386 232-25
2017-07-18 19:24:59 status installed libsystemd0:i386 232-25
2017-07-18 19:24:59 configure coreutils:i386 8.26-3 <none>
2017-07-18 19:24:59 status unpacked coreutils:i386 8.26-3
2017-07-18 19:24:59 status half-configured coreutils:i386 8.26-3
2017-07-18 19:24:59 status installed coreutils:i386 8.26-3
2017-07-18 19:24:59 configure tar:i386 1.29b-1.1 <none>
2017-07-18 19:24:59 status unpacked tar:i386 1.29b-1.1
2017-07-18 19:24:59 status unpacked tar:i386 1.29b-1.1
2017-07-18 19:24:59 status half-configured tar:i386 1.29b-1.1
2017-07-18 19:24:59 status installed tar:i386 1.29b-1.1
2017-07-18 19:24:59 configure libsemanage1:i386 2.6-2 <none>
2017-07-18 19:24:59 status unpacked libsemanage1:i386 2.6-2
2017-07-18 19:24:59 status half-configured libsemanage1:i386 2.6-2
2017-07-18 19:24:59 status installed libsemanage1:i386 2.6-2
2017-07-18 19:24:59 configure dpkg:i386 1.18.24 <none>
2017-07-18 19:24:59 status unpacked dpkg:i386 1.18.24
2017-07-18 19:24:59 status unpacked dpkg:i386 1.18.24
2017-07-18 19:24:59 status unpacked dpkg:i386 1.18.24
2017-07-18 19:24:59 status unpacked dpkg:i386 1.18.24
2017-07-18 19:24:59 status unpacked dpkg:i386 1.18.24
2017-07-18 19:24:59 status half-configured dpkg:i386 1.18.24
2017-07-18 19:24:59 status installed dpkg:i386 1.18.24
2017-07-18 19:24:59 configure perl-base:i386 5.24.1-3 <none>
2017-07-18 19:24:59 status unpacked perl-base:i386 5.24.1-3
2017-07-18 19:24:59 status half-configured perl-base:i386 5.24.1-3
2017-07-18 19:24:59 status installed perl-base:i386 5.24.1-3
2017-07-18 19:24:59 configure grep:i386 2.27-2 <none>
2017-07-18 19:24:59 status unpacked grep:i386 2.27-2
2017-07-18 19:24:59 status half-configured grep:i386 2.27-2
2017-07-18 19:24:59 status installed grep:i386 2.27-2
2017-07-18 19:24:59 configure debconf:all 1.5.61 <none>
2017-07-18 19:24:59 status unpacked debconf:all 1.5.61
2017-07-18 19:24:59 status unpacked debconf:all 1.5.61
2017-07-18 19:24:59 status unpacked debconf:all 1.5.61
2017-07-18 19:24:59 status half-configured debconf:all 1.5.61
2017-07-18 19:24:59 status installed debconf:all 1.5.61
2017-07-18 19:24:59 configure tzdata:all 2017b-1 <none>
2017-07-18 19:24:59 status unpacked tzdata:all 2017b-1
2017-07-18 19:24:59 status half-configured tzdata:all 2017b-1
2017-07-18 19:25:00 status installed tzdata:all 2017b-1
2017-07-18 19:25:00 configure gzip:i386 1.6-5+b1 <none>
2017-07-18 19:25:00 status unpacked gzip:i386 1.6-5+b1
2017-07-18 19:25:00 status half-configured gzip:i386 1.6-5+b1
2017-07-18 19:25:00 status installed gzip:i386 1.6-5+b1
2017-07-18 19:25:00 configure bsdutils:i386 1:2.29.2-1 <none>
2017-07-18 19:25:00 status unpacked bsdutils:i386 1:2.29.2-1
2017-07-18 19:25:00 status half-configured bsdutils:i386 1:2.29.2-1
2017-07-18 19:25:00 status installed bsdutils:i386 1:2.29.2-1
2017-07-18 19:25:00 configure dash:i386 0.5.8-2.4 <none>
2017-07-18 19:25:00 status unpacked dash:i386 0.5.8-2.4
2017-07-18 19:25:00 status half-configured dash:i386 0.5.8-2.4
2017-07-18 19:25:01 status installed dash:i386 0.5.8-2.4
2017-07-18 19:25:01 configure init-system-helpers:all 1.48 <none>
2017-07-18 19:25:01 status unpacked init-system-helpers:all 1.48
2017-07-18 19:25:01 status half-configured init-system-helpers:all 1.48
2017-07-18 19:25:01 status installed init-system-helpers:all 1.48
2017-07-18 19:25:01 configure libpam0g:i386 1.1.8-3.6 <none>
2017-07-18 19:25:01 status unpacked libpam0g:i386 1.1.8-3.6
2017-07-18 19:25:01 status half-configured libpam0g:i386 1.1.8-3.6
2017-07-18 19:25:01 status installed libpam0g:i386 1.1.8-3.6
2017-07-18 19:25:01 configure libpam-modules-bin:i386 1.1.8-3.6 <none>
2017-07-18 19:25:01 status unpacked libpam-modules-bin:i386 1.1.8-3.6
2017-07-18 19:25:01 status half-configured libpam-modules-bin:i386 1.1.8-3.6
2017-07-18 19:25:01 status installed libpam-modules-bin:i386 1.1.8-3.6
2017-07-18 19:25:01 configure bash:i386 4.4-5 <none>
2017-07-18 19:25:01 status unpacked bash:i386 4.4-5
2017-07-18 19:25:01 status unpacked bash:i386 4.4-5
2017-07-18 19:25:01 status unpacked bash:i386 4.4-5
2017-07-18 19:25:01 status unpacked bash:i386 4.4-5
2017-07-18 19:25:01 status unpacked bash:i386 4.4-5
2017-07-18 19:25:01 status half-configured bash:i386 4.4-5
2017-07-18 19:25:02 status installed bash:i386 4.4-5
2017-07-18 19:25:02 configure libpam-modules:i386 1.1.8-3.6 <none>
2017-07-18 19:25:02 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 status half-configured libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 status installed libpam-modules:i386 1.1.8-3.6
2017-07-18 19:25:02 configure libpam-runtime:all 1.1.8-3.6 <none>
2017-07-18 19:25:02 status unpacked libpam-runtime:all 1.1.8-3.6
2017-07-18 19:25:02 status unpacked libpam-runtime:all 1.1.8-3.6
2017-07-18 19:25:02 status unpacked libpam-runtime:all 1.1.8-3.6
2017-07-18 19:25:02 status half-configured libpam-runtime:all 1.1.8-3.6
2017-07-18 19:25:02 status installed libpam-runtime:all 1.1.8-3.6
2017-07-18 19:25:02 configure passwd:i386 1:4.4-4.1 <none>
2017-07-18 19:25:02 status unpacked passwd:i386 1:4.4-4.1
2017-07-18 19:25:02 status unpacked passwd:i386 1:4.4-4.1
2017-07-18 19:25:02 status unpacked passwd:i386 1:4.4-4.1
2017-07-18 19:25:03 status unpacked passwd:i386 1:4.4-4.1
2017-07-18 19:25:03 status unpacked passwd:i386 1:4.4-4.1
2017-07-18 19:25:03 status unpacked passwd:i386 1:4.4-4.1
2017-07-18 19:25:03 status unpacked passwd:i386 1:4.4-4.1
2017-07-18 19:25:03 status unpacked passwd:i386 1:4.4-4.1
2017-07-18 19:25:03 status half-configured passwd:i386 1:4.4-4.1
2017-07-18 19:25:03 status installed passwd:i386 1:4.4-4.1
2017-07-18 19:25:03 configure login:i386 1:4.4-4.1 <none>
2017-07-18 19:25:03 status unpacked login:i386 1:4.4-4.1
2017-07-18 19:25:03 status unpacked login:i386 1:4.4-4.1
2017-07-18 19:25:03 status unpacked login:i386 1:4.4-4.1
2017-07-18 19:25:08 status unpacked login:i386 1:4.4-4.1
2017-07-18 19:25:08 status unpacked login:i386 1:4.4-4.1
2017-07-18 19:25:08 status half-configured login:i386 1:4.4-4.1
2017-07-18 19:25:08 status installed login:i386 1:4.4-4.1
2017-07-18 19:25:08 configure libuuid1:i386 2.29.2-1 <none>
2017-07-18 19:25:08 status unpacked libuuid1:i386 2.29.2-1
2017-07-18 19:25:11 status half-configured libuuid1:i386 2.29.2-1
2017-07-18 19:25:11 status installed libuuid1:i386 2.29.2-1
2017-07-18 19:25:11 configure libblkid1:i386 2.29.2-1 <none>
2017-07-18 19:25:11 status unpacked libblkid1:i386 2.29.2-1
2017-07-18 19:25:11 status half-configured libblkid1:i386 2.29.2-1
2017-07-18 19:25:11 status installed libblkid1:i386 2.29.2-1
2017-07-18 19:25:11 configure libmount1:i386 2.29.2-1 <none>
2017-07-18 19:25:11 status unpacked libmount1:i386 2.29.2-1
2017-07-18 19:25:11 status half-configured libmount1:i386 2.29.2-1
2017-07-18 19:25:11 status installed libmount1:i386 2.29.2-1
2017-07-18 19:25:11 configure mount:i386 2.29.2-1 <none>
2017-07-18 19:25:11 status unpacked mount:i386 2.29.2-1
2017-07-18 19:25:11 status half-configured mount:i386 2.29.2-1
2017-07-18 19:25:11 status installed mount:i386 2.29.2-1
2017-07-18 19:25:11 configure libfdisk1:i386 2.29.2-1 <none>
2017-07-18 19:25:11 status unpacked libfdisk1:i386 2.29.2-1
2017-07-18 19:25:11 status half-configured libfdisk1:i386 2.29.2-1
2017-07-18 19:25:11 status installed libfdisk1:i386 2.29.2-1
2017-07-18 19:25:11 configure util-linux:i386 2.29.2-1 <none>
2017-07-18 19:25:11 status unpacked util-linux:i386 2.29.2-1
2017-07-18 19:25:11 status unpacked util-linux:i386 2.29.2-1
2017-07-18 19:25:11 status unpacked util-linux:i386 2.29.2-1
2017-07-18 19:25:11 status unpacked util-linux:i386 2.29.2-1
2017-07-18 19:25:11 status unpacked util-linux:i386 2.29.2-1
2017-07-18 19:25:11 status half-configured util-linux:i386 2.29.2-1
2017-07-18 19:25:12 status installed util-linux:i386 2.29.2-1
2017-07-18 19:25:12 configure e2fsprogs:i386 1.43.4-2 <none>
2017-07-18 19:25:12 status unpacked e2fsprogs:i386 1.43.4-2
2017-07-18 19:25:12 status unpacked e2fsprogs:i386 1.43.4-2
2017-07-18 19:25:12 status half-configured e2fsprogs:i386 1.43.4-2
2017-07-18 19:25:12 status installed e2fsprogs:i386 1.43.4-2
2017-07-18 19:25:12 configure sysvinit-utils:i386 2.88dsf-59.9 <none>
2017-07-18 19:25:12 status unpacked sysvinit-utils:i386 2.88dsf-59.9
2017-07-18 19:25:12 status half-configured sysvinit-utils:i386 2.88dsf-59.9
2017-07-18 19:25:12 status installed sysvinit-utils:i386 2.88dsf-59.9
2017-07-18 19:25:12 trigproc libc-bin:i386 2.24-11 <none>
2017-07-18 19:25:12 status half-configured libc-bin:i386 2.24-11
2017-07-18 19:25:12 status installed libc-bin:i386 2.24-11
2017-07-18 19:25:12 startup archives install
2017-07-18 19:25:12 install libncurses5:i386 <none> 6.0+20161126-1
2017-07-18 19:25:12 status triggers-pending libc-bin:i386 2.24-11
2017-07-18 19:25:12 status half-installed libncurses5:i386 6.0+20161126-1
2017-07-18 19:25:13 status unpacked libncurses5:i386 6.0+20161126-1
2017-07-18 19:25:13 status unpacked libncurses5:i386 6.0+20161126-1
2017-07-18 19:25:14 install adduser:all <none> 3.115
2017-07-18 19:25:14 status half-installed adduser:all 3.115
2017-07-18 19:25:19 status unpacked adduser:all 3.115
2017-07-18 19:25:19 status unpacked adduser:all 3.115
2017-07-18 19:25:19 install libidn11:i386 <none> 1.33-1
2017-07-18 19:25:19 status half-installed libidn11:i386 1.33-1
2017-07-18 19:25:24 status unpacked libidn11:i386 1.33-1
2017-07-18 19:25:24 status unpacked libidn11:i386 1.33-1
2017-07-18 19:25:24 install libdevmapper1.02.1:i386 <none> 2:1.02.137-2
